,header,num_ones
928,Unnamed: 1071,10.0
929,Unnamed: 1072,7.0
930,Unnamed: 1073,2.0
931,Unnamed: 1074,2.0
932,Unnamed: 1076,1.0
933,Unnamed: 1077,17.0
934,Unnamed: 1078,11.0
935,Unnamed: 1079,14.0
936,Unnamed: 1081,1.0
937,Unnamed: 1082,2.0
938,Unnamed: 1083,2.0
939,Unnamed: 1084,2.0
940,Unnamed: 1085,3.0
941,Unnamed: 1086,13.0
942,Unnamed: 1087,1.0
943,Unnamed: 1088,2.0
944,Unnamed: 1089,2.0
945,Unnamed: 1090,1.0
946,Unnamed: 1091,1.0
947,Unnamed: 1093,14.0
948,Unnamed: 1094,5.0
949,Unnamed: 1095,22.0
950,Unnamed: 1096,1.0
951,Unnamed: 1097,3.0
952,Unnamed: 1098,8.0
953,Unnamed: 1099,17.0
954,Unnamed: 1100,5.0
955,Unnamed: 1101,6.0
956,Unnamed: 1102,3.0
957,Unnamed: 1103,18.0
958,Unnamed: 1104,15.0
959,Unnamed: 1105,7.0
960,Unnamed: 1106,7.0
961,Unnamed: 1107,14.0
962,Unnamed: 1108,45.0
963,Unnamed: 1109,1.0
964,Unnamed: 1110,17.0
965,Unnamed: 1111,3.0
966,Unnamed: 1112,3.0
967,Unnamed: 1113,3.0
968,Unnamed: 1114,1.0
969,Unnamed: 1115,16.0
970,Unnamed: 1116,4.0
971,Unnamed: 1117,15.0
972,Unnamed: 1118,1.0
973,Unnamed: 1119,5.0
974,Unnamed: 1120,2.0
975,Unnamed: 1121,2.0
976,Unnamed: 1122,6.0
977,Unnamed: 1123,3.0
978,Unnamed: 1124,3.0
979,Unnamed: 1126,6.0
980,Unnamed: 1127,12.0
981,Unnamed: 1128,2.0
982,Unnamed: 1129,4.0
983,Unnamed: 1130,11.0
984,Unnamed: 1131,20.0
985,Unnamed: 1132,1.0
986,Unnamed: 1135,3.0
987,Unnamed: 1136,4.0
988,Unnamed: 1137,5.0
989,Unnamed: 1138,12.0
990,Unnamed: 1139,6.0
991,Unnamed: 1140,3.0
992,Unnamed: 1141,3.0
993,Unnamed: 1142,1.0
994,Unnamed: 1143,3.0
995,Unnamed: 1144,1.0
996,Unnamed: 1145,1.0
997,Unnamed: 1146,3.0
998,Unnamed: 1147,1.0
999,Unnamed: 1148,1.0
1000,Unnamed: 1149,22.0
1001,Unnamed: 1150,3.0
1002,Unnamed: 1152,26.0
1003,Unnamed: 1153,23.0
1004,Unnamed: 1154,2.0
1005,Unnamed: 1155,24.0
1006,Unnamed: 1157,1.0
1007,Unnamed: 1159,2.0
1008,Unnamed: 1160,2.0
1009,Unnamed: 1161,15.0
1010,Unnamed: 1162,5.0
1011,Unnamed: 1163,4.0
1012,Unnamed: 1164,6.0
1013,Unnamed: 1166,3.0
1014,Unnamed: 1167,8.0
1015,Unnamed: 1168,13.0
1016,Unnamed: 1169,6.0
1017,Unnamed: 1170,2.0
1018,Unnamed: 1171,11.0
1019,Unnamed: 1172,3.0
1020,Unnamed: 1174,2.0
1021,Unnamed: 1176,167.0
1022,Unnamed: 1177,3.0
1023,Unnamed: 1178,3.0
1024,Unnamed: 1179,7.0
1025,Unnamed: 1180,2.0
1026,Unnamed: 1181,18.0
1027,Unnamed: 1182,2.0
1028,Unnamed: 1183,9.0
1029,Unnamed: 1184,11.0
1030,Unnamed: 1185,15.0
1031,Unnamed: 1186,38.0
1032,Unnamed: 1187,2.0
1033,Unnamed: 1188,27.0
1034,Unnamed: 1189,2.0
1035,Unnamed: 1190,7.0
1036,Unnamed: 1191,5.0
1037,Unnamed: 1192,8.0
1038,Unnamed: 1193,2.0
1039,Unnamed: 1194,1.0
1040,Unnamed: 1195,13.0
1041,Unnamed: 1196,17.0
1042,Unnamed: 1197,1.0
1043,Unnamed: 1198,2.0
1044,Unnamed: 1200,10.0
1045,Unnamed: 1201,7.0
1046,Unnamed: 1202,10.0
1047,Unnamed: 1203,2.0
1048,Unnamed: 1204,6.0
1049,Unnamed: 1205,11.0
1050,Unnamed: 1206,2.0
1051,Unnamed: 1207,16.0
1052,Unnamed: 1208,15.0
1053,Unnamed: 1210,3.0
1054,Unnamed: 1211,3.0
1055,Unnamed: 1212,2.0
1056,Unnamed: 1213,1.0
1057,Unnamed: 1214,31.0
1058,Unnamed: 1215,1.0
1059,Unnamed: 1216,8.0
1060,Unnamed: 1218,4.0
1061,Unnamed: 1219,3.0
1062,Unnamed: 1220,85.0
1063,Unnamed: 1221,1.0
1064,Unnamed: 1222,12.0
1065,Unnamed: 1223,4.0
1066,Unnamed: 1224,13.0
1067,Unnamed: 1226,2.0
1068,Unnamed: 1228,1.0
1069,Unnamed: 1229,5.0
1070,Unnamed: 1230,8.0
1071,Unnamed: 1231,15.0
1072,Unnamed: 1232,8.0
1073,Unnamed: 1233,2.0
1074,Unnamed: 1234,36.0
1075,Unnamed: 1235,2.0
1076,Unnamed: 1236,12.0
1077,Unnamed: 1237,1.0
1078,Unnamed: 1240,2.0
1079,Unnamed: 1241,4.0
1080,Unnamed: 1242,7.0
1081,Unnamed: 1244,2.0
1082,Unnamed: 1245,4.0
1083,Unnamed: 1246,19.0
1084,Unnamed: 1247,1.0
1085,Unnamed: 1248,4.0
1086,Unnamed: 1249,7.0
1087,Unnamed: 1250,9.0
1088,Unnamed: 1251,1.0
1089,Unnamed: 1252,9.0
1090,Unnamed: 1254,1.0
1091,Unnamed: 1255,10.0
1092,Unnamed: 1256,41.0
1093,Unnamed: 1257,14.0
1094,Unnamed: 1259,5.0
1095,Unnamed: 1261,2.0
1096,Unnamed: 1262,1.0
1097,Unnamed: 1263,12.0
1098,Unnamed: 1264,1.0
1099,Unnamed: 1265,4.0
1100,Unnamed: 1266,4.0
1101,Unnamed: 1267,2.0
1102,Unnamed: 1268,16.0
1103,Unnamed: 1269,2.0
1104,Unnamed: 1270,4.0
1105,Unnamed: 1271,9.0
1106,Unnamed: 1272,77.0
1107,Unnamed: 1273,3.0
1108,Unnamed: 1275,1.0
1109,Unnamed: 1276,1.0
1110,Unnamed: 1278,14.0
1111,Unnamed: 1279,2.0
1112,Unnamed: 1280,17.0
1113,Unnamed: 1281,8.0
1114,Unnamed: 1282,10.0
1115,Unnamed: 1283,5.0
1116,Unnamed: 1285,2.0
1117,Unnamed: 1286,1.0
1118,Unnamed: 1287,7.0
1119,Unnamed: 1288,2.0
1120,Unnamed: 1289,73.0
1121,Unnamed: 1290,10.0
1122,Unnamed: 1291,5.0
1123,Unnamed: 1292,14.0
1124,Unnamed: 1293,7.0
1125,Unnamed: 1297,14.0
1126,Unnamed: 1298,7.0
1127,Unnamed: 1299,9.0
1128,Unnamed: 1300,5.0
1129,Unnamed: 1301,2.0
1130,Unnamed: 1302,2.0
1131,Unnamed: 1303,9.0
1132,Unnamed: 1304,2.0
1133,Unnamed: 1305,3.0
1134,Unnamed: 1306,5.0
1135,Unnamed: 1307,1.0
1136,Unnamed: 1308,6.0
1137,Unnamed: 1309,15.0
1138,Unnamed: 1310,12.0
1139,Unnamed: 1311,19.0
1140,Unnamed: 1312,7.0
1141,Unnamed: 1313,2.0
1142,Unnamed: 1314,3.0
1143,Unnamed: 1315,6.0
1144,Unnamed: 1316,1.0
1145,Unnamed: 1317,11.0
1146,Unnamed: 1318,1.0
1147,Unnamed: 1319,9.0
1148,Unnamed: 1320,3.0
1149,Unnamed: 1321,19.0
1150,Unnamed: 1322,12.0
1151,Unnamed: 1323,4.0
1152,Unnamed: 1324,39.0
1153,Unnamed: 1325,2.0
1154,Unnamed: 1326,3.0
1155,Unnamed: 1327,20.0
1156,Unnamed: 1328,8.0
1157,Unnamed: 1329,11.0
1158,Unnamed: 1330,10.0
1159,Unnamed: 1331,4.0
1160,Unnamed: 1333,1.0
1161,Unnamed: 1335,2.0
1162,Unnamed: 1336,2.0
1163,Unnamed: 1337,3.0
1164,Unnamed: 1338,1.0
1165,Unnamed: 1339,2.0
1166,Unnamed: 1340,5.0
1167,Unnamed: 1341,1.0
1168,Unnamed: 1342,7.0
1169,Unnamed: 1343,2.0
1170,Unnamed: 1344,3.0
1171,Unnamed: 1345,9.0
1172,Unnamed: 1347,9.0
1173,Unnamed: 1348,12.0
1174,Unnamed: 1349,14.0
1175,Unnamed: 1350,4.0
1176,Unnamed: 1351,9.0
1177,Unnamed: 1352,8.0
1178,Unnamed: 1353,8.0
1179,Unnamed: 1354,3.0
1180,Unnamed: 1355,4.0
1181,Unnamed: 1356,1.0
1182,Unnamed: 1357,13.0
1183,Unnamed: 1358,6.0
1184,Unnamed: 1361,6.0
1185,Unnamed: 1362,3.0
1186,Unnamed: 1364,13.0
1187,Unnamed: 1365,9.0
1188,Unnamed: 1366,2.0
1189,Unnamed: 1367,10.0
1190,Unnamed: 1368,2.0
1191,Unnamed: 1369,5.0
1192,Unnamed: 1370,12.0
1193,Unnamed: 1371,5.0
1194,Unnamed: 1372,6.0
1195,Unnamed: 1373,5.0
1196,Unnamed: 1374,7.0
1197,Unnamed: 1375,4.0
1198,Unnamed: 1376,6.0
1199,Unnamed: 1377,3.0
1200,Unnamed: 1378,13.0
1201,Unnamed: 1379,8.0
1202,Unnamed: 1380,1.0
1203,Unnamed: 1381,1.0
1204,Unnamed: 1383,1.0
1205,Unnamed: 1384,16.0
1206,Unnamed: 1386,12.0
1207,Unnamed: 1387,2.0
1208,Unnamed: 1388,2.0
1209,Unnamed: 1389,12.0
1210,Unnamed: 1390,1.0
1211,Unnamed: 1391,4.0
1212,Unnamed: 1392,6.0
1213,Unnamed: 1393,6.0
1214,Unnamed: 1394,12.0
1215,Unnamed: 1395,20.0
1216,Unnamed: 1396,9.0
1217,Unnamed: 1397,6.0
1218,Unnamed: 1398,8.0
1219,Unnamed: 1399,2.0
1220,Unnamed: 1400,6.0
1221,Unnamed: 1401,3.0
1222,Unnamed: 1402,2.0
1223,Unnamed: 1403,5.0
1224,Unnamed: 1404,3.0
1225,Unnamed: 1405,6.0
1226,Unnamed: 1407,6.0
1227,Unnamed: 1408,5.0
1228,Unnamed: 1409,4.0
1229,Unnamed: 1410,8.0
1230,Unnamed: 1411,14.0
1231,Unnamed: 1412,3.0
1232,Unnamed: 1413,2.0
1233,Unnamed: 1414,4.0
1234,Unnamed: 1415,4.0
1235,Unnamed: 1416,16.0
1236,Unnamed: 1417,19.0
1237,Unnamed: 1418,8.0
1238,Unnamed: 1419,5.0
1239,Unnamed: 1421,2.0
1240,Unnamed: 1422,2.0
1241,Unnamed: 1423,11.0
1242,Unnamed: 1424,23.0
1243,Unnamed: 1425,2.0
1244,Unnamed: 1427,21.0
1245,Unnamed: 1430,2.0
1246,Unnamed: 1431,12.0
1247,Unnamed: 1432,4.0
1248,Unnamed: 1433,7.0
1249,Unnamed: 1434,2.0
1250,Unnamed: 1435,16.0
1251,Unnamed: 1436,22.0
1252,Unnamed: 1437,3.0
1253,Unnamed: 1438,5.0
1254,Unnamed: 1439,6.0
1255,Unnamed: 1440,25.0
1256,Unnamed: 1441,3.0
1257,Unnamed: 1442,11.0
1258,Unnamed: 1443,8.0
1259,Unnamed: 1444,5.0
1260,Unnamed: 1445,5.0
1261,Unnamed: 1446,13.0
1262,Unnamed: 1447,1.0
1263,Unnamed: 1448,4.0
1264,Unnamed: 1449,4.0
1265,Unnamed: 1450,6.0
1266,Unnamed: 1451,2.0
1267,Unnamed: 1452,11.0
1268,Unnamed: 1453,5.0
1269,Unnamed: 1454,25.0
1270,Unnamed: 1455,3.0
1271,Unnamed: 1457,1.0
1272,Unnamed: 1460,3.0
1273,Unnamed: 1462,4.0
1274,Unnamed: 1463,2.0
1275,Unnamed: 1464,14.0
1276,Unnamed: 1466,3.0
1277,Unnamed: 1467,12.0
1278,Unnamed: 1468,19.0
1279,Unnamed: 1470,3.0
1280,Unnamed: 1471,22.0
1281,Unnamed: 1472,11.0
1282,Unnamed: 1473,1.0
1283,Unnamed: 1474,1.0
1284,Unnamed: 1475,5.0
1285,Unnamed: 1476,12.0
1286,Unnamed: 1477,11.0
1287,Unnamed: 1478,1.0
1288,Unnamed: 1479,8.0
1289,Unnamed: 1480,2.0
1290,Unnamed: 1481,1.0
1291,Unnamed: 1482,3.0
1292,Unnamed: 1484,5.0
1293,Unnamed: 1485,5.0
1294,Unnamed: 1486,3.0
1295,Unnamed: 1487,13.0
1296,Unnamed: 1488,23.0
1297,Unnamed: 1489,1.0
1298,Unnamed: 1490,2.0
1299,Unnamed: 1491,5.0
1300,Unnamed: 1492,14.0
1301,Unnamed: 1493,1.0
1302,Unnamed: 1494,5.0
1303,Unnamed: 1495,16.0
1304,Unnamed: 1496,1.0
1305,Unnamed: 1497,1.0
1306,Unnamed: 1498,25.0
1307,Unnamed: 1499,13.0
1308,Unnamed: 1501,1.0
1309,Unnamed: 1502,18.0
1310,Unnamed: 1503,11.0
1311,Unnamed: 1504,3.0
1312,Unnamed: 1506,4.0
1313,Unnamed: 1507,1.0
1314,Unnamed: 1508,6.0
1315,Unnamed: 1509,5.0
1316,Unnamed: 1510,7.0
1317,Unnamed: 1511,1.0
1318,Unnamed: 1512,6.0
1319,Unnamed: 1514,11.0
1320,Unnamed: 1515,1.0
1321,Unnamed: 1516,3.0
1322,Unnamed: 1517,18.0
1323,Unnamed: 1518,1.0
1324,Unnamed: 1519,7.0
1325,Unnamed: 1521,7.0
1326,Unnamed: 1522,6.0
1327,Unnamed: 1523,3.0
1328,Unnamed: 1524,12.0
1329,Unnamed: 1525,2.0
1330,Unnamed: 1526,12.0
1331,Unnamed: 1527,6.0
1332,Unnamed: 1528,4.0
1333,Unnamed: 1529,2.0
1334,Unnamed: 1530,13.0
1335,Unnamed: 1531,3.0
1336,Unnamed: 1532,4.0
1337,Unnamed: 1533,9.0
1338,Unnamed: 1534,34.0
1339,Unnamed: 1535,11.0
1340,Unnamed: 1536,12.0
1341,Unnamed: 1537,4.0
1342,Unnamed: 1538,3.0
1343,Unnamed: 1539,3.0
1344,Unnamed: 1540,8.0
1345,Unnamed: 1541,1.0
1346,Unnamed: 1542,2.0
1347,Unnamed: 1543,5.0
1348,Unnamed: 1544,1.0
1349,Unnamed: 1545,3.0
1350,Unnamed: 1546,7.0
1351,Unnamed: 1548,3.0
1352,Unnamed: 1549,24.0
1353,Unnamed: 1550,1.0
1354,Unnamed: 1551,12.0
1355,Unnamed: 1552,2.0
1356,Unnamed: 1553,3.0
1357,Unnamed: 1554,5.0
1358,Unnamed: 1556,9.0
1359,Unnamed: 1557,1.0
1360,Unnamed: 1558,6.0
1361,Unnamed: 1559,2.0
1362,Unnamed: 1560,3.0
1363,Unnamed: 1561,4.0
1364,Unnamed: 1562,1.0
1365,Unnamed: 1563,17.0
1366,Unnamed: 1564,1.0
1367,Unnamed: 1565,16.0
1368,Unnamed: 1566,7.0
1369,Unnamed: 1567,16.0
1370,Unnamed: 1568,8.0
1371,Unnamed: 1569,2.0
1372,Unnamed: 1570,1.0
1373,Unnamed: 1571,10.0
1374,Unnamed: 1572,7.0
1375,Unnamed: 1573,15.0
1376,Unnamed: 1574,4.0
1377,Unnamed: 1575,10.0
1378,Unnamed: 1576,3.0
1379,Unnamed: 1578,4.0
1380,Unnamed: 1579,1.0
1381,Unnamed: 1580,1.0
1382,Unnamed: 1582,21.0
1383,Unnamed: 1583,2.0
1384,Unnamed: 1584,7.0
1385,Unnamed: 1585,10.0
1386,Unnamed: 1586,27.0
1387,Unnamed: 1587,8.0
1388,Unnamed: 1588,10.0
1389,Unnamed: 1589,1.0
1390,Unnamed: 1590,3.0
1391,Unnamed: 1591,14.0
1392,Unnamed: 1592,10.0
1393,Unnamed: 1593,6.0
1394,Unnamed: 1594,5.0
1395,Unnamed: 1595,2.0
1396,Unnamed: 1596,1.0
1397,Unnamed: 1597,3.0
1398,Unnamed: 1598,1.0
1399,Unnamed: 1599,1.0
1400,Unnamed: 1600,6.0
1401,Unnamed: 1601,2.0
1402,Unnamed: 1602,2.0
1403,Unnamed: 1603,3.0
1404,Unnamed: 1604,6.0
1405,Unnamed: 1605,25.0
1406,Unnamed: 1608,6.0
1407,Unnamed: 1609,12.0
1408,Unnamed: 1611,16.0
1409,Unnamed: 1612,1.0
1410,Unnamed: 1613,15.0
1411,Unnamed: 1614,7.0
1412,Unnamed: 1615,1.0
1413,Unnamed: 1616,3.0
1414,Unnamed: 1617,2.0
1415,Unnamed: 1618,32.0
1416,Unnamed: 1619,5.0
1417,Unnamed: 1620,7.0
1418,Unnamed: 1621,8.0
1419,Unnamed: 1622,1.0
1420,Unnamed: 1623,1.0
1421,Unnamed: 1624,6.0
1422,Unnamed: 1625,1.0
1423,Unnamed: 1626,55.0
1424,Unnamed: 1627,5.0
1425,Unnamed: 1628,10.0
1426,Unnamed: 1629,1.0
1427,Unnamed: 1630,17.0
1428,Unnamed: 1631,1.0
1429,Unnamed: 1632,1.0
1430,Unnamed: 1634,15.0
1431,Unnamed: 1635,3.0
1432,Unnamed: 1636,7.0
1433,Unnamed: 1637,2.0
1434,Unnamed: 1638,14.0
1435,Unnamed: 1639,21.0
1436,Unnamed: 1641,8.0
1437,Unnamed: 1642,59.0
1438,Unnamed: 1643,3.0
1439,Unnamed: 1644,1.0
1440,Unnamed: 1645,2.0
1441,Unnamed: 1646,1.0
1442,Unnamed: 1647,7.0
1443,Unnamed: 1648,2.0
1444,Unnamed: 1649,11.0
1445,Unnamed: 1650,8.0
1446,Unnamed: 1651,2.0
1447,Unnamed: 1652,10.0
1448,Unnamed: 1653,2.0
1449,Unnamed: 1654,19.0
1450,Unnamed: 1655,5.0
1451,Unnamed: 1656,1.0
1452,Unnamed: 1657,3.0
1453,Unnamed: 1658,6.0
1454,Unnamed: 1660,2.0
1455,Unnamed: 1661,1.0
1456,Unnamed: 1662,8.0
1457,Unnamed: 1663,16.0
1458,Unnamed: 1664,9.0
1459,Unnamed: 1665,1.0
1460,Unnamed: 1666,2.0
1461,Unnamed: 1667,8.0
1462,Unnamed: 1668,27.0
1463,Unnamed: 1669,28.0
1464,Unnamed: 1670,1.0
1465,Unnamed: 1671,3.0
1466,Unnamed: 1672,1.0
1467,Unnamed: 1673,7.0
1468,Unnamed: 1674,3.0
1469,Unnamed: 1676,1.0
1470,Unnamed: 1677,7.0
1471,Unnamed: 1678,19.0
1472,Unnamed: 1679,7.0
1473,Unnamed: 1680,5.0
1474,Unnamed: 1681,8.0
1475,Unnamed: 1682,16.0
1476,Unnamed: 1683,3.0
1477,Unnamed: 1684,13.0
1478,Unnamed: 1685,2.0
1479,Unnamed: 1686,8.0
1480,Unnamed: 1687,1.0
1481,Unnamed: 1691,3.0
1482,Unnamed: 1692,3.0
1483,Unnamed: 1693,1.0
1484,Unnamed: 1696,11.0
1485,Unnamed: 1697,3.0
1486,Unnamed: 1698,8.0
1487,Unnamed: 1699,8.0
1488,Unnamed: 1700,1.0
1489,Unnamed: 1701,49.0
1490,Unnamed: 1702,2.0
1491,Unnamed: 1703,10.0
1492,Unnamed: 1705,17.0
1493,Unnamed: 1707,8.0
1494,Unnamed: 1708,20.0
1495,Unnamed: 1709,23.0
1496,Unnamed: 1710,1.0
1497,Unnamed: 1711,10.0
1498,Unnamed: 1712,2.0
1499,Unnamed: 1713,4.0
1500,Unnamed: 1714,16.0
1501,Unnamed: 1715,1.0
1502,Unnamed: 1716,2.0
1503,Unnamed: 1717,6.0
1504,Unnamed: 1718,4.0
1505,Unnamed: 1719,3.0
1506,Unnamed: 1720,2.0
1507,Unnamed: 1722,19.0
1508,Unnamed: 1724,2.0
1509,Unnamed: 1725,3.0
1510,Unnamed: 1726,1.0
1511,Unnamed: 1727,4.0
1512,Unnamed: 1729,2.0
1513,Unnamed: 1730,7.0
1514,Unnamed: 1731,3.0
1515,Unnamed: 1734,2.0
1516,Unnamed: 1735,7.0
1517,Unnamed: 1736,5.0
1518,Unnamed: 1737,6.0
1519,Unnamed: 1738,2.0
1520,Unnamed: 1739,15.0
1521,Unnamed: 1740,1.0
1522,Unnamed: 1741,1.0
1523,Unnamed: 1742,8.0
1524,Unnamed: 1743,1.0
1525,Unnamed: 1744,10.0
1526,Unnamed: 1745,10.0
1527,Unnamed: 1746,2.0
1528,Unnamed: 1747,3.0
1529,Unnamed: 1748,8.0
1530,Unnamed: 1749,4.0
1531,Unnamed: 1750,6.0
1532,Unnamed: 1751,9.0
1533,Unnamed: 1752,16.0
1534,Unnamed: 1753,2.0
1535,Unnamed: 1754,4.0
1536,Unnamed: 1755,4.0
1537,Unnamed: 1756,9.0
1538,Unnamed: 1757,2.0
1539,Unnamed: 1758,39.0
1540,Unnamed: 1759,10.0
1541,Unnamed: 1760,10.0
1542,Unnamed: 1761,4.0
1543,Unnamed: 1762,5.0
1544,Unnamed: 1763,3.0
1545,Unnamed: 1764,9.0
1546,Unnamed: 1765,1.0
1547,Unnamed: 1766,1.0
1548,Unnamed: 1767,4.0
1549,Unnamed: 1769,12.0
1550,Unnamed: 1770,11.0
1551,Unnamed: 1772,1.0
1552,Unnamed: 1773,5.0
1553,Unnamed: 1774,5.0
1554,Unnamed: 1775,2.0
1555,Unnamed: 1776,7.0
1556,Unnamed: 1777,20.0
1557,Unnamed: 1778,1.0
1558,Unnamed: 1779,7.0
1559,Unnamed: 1780,1.0
1560,Unnamed: 1781,18.0
1561,Unnamed: 1782,2.0
1562,Unnamed: 1783,5.0
1563,Unnamed: 1784,1.0
1564,Unnamed: 1785,6.0
1565,Unnamed: 1786,9.0
1566,Unnamed: 1787,6.0
1567,Unnamed: 1789,1.0
1568,Unnamed: 1790,1.0
1569,Unnamed: 1791,22.0
1570,Unnamed: 1792,2.0
1571,Unnamed: 1793,12.0
1572,Unnamed: 1794,13.0
1573,Unnamed: 1795,1.0
1574,Unnamed: 1796,17.0
1575,Unnamed: 1797,11.0
1576,Unnamed: 1798,4.0
1577,Unnamed: 1799,18.0
1578,Unnamed: 1800,1.0
1579,Unnamed: 1802,11.0
1580,Unnamed: 1803,2.0
1581,Unnamed: 1804,12.0
1582,Unnamed: 1805,5.0
1583,Unnamed: 1806,5.0
1584,Unnamed: 1807,1.0
1585,Unnamed: 1808,1.0
1586,Unnamed: 1809,2.0
1587,Unnamed: 1811,20.0
1588,Unnamed: 1812,1.0
1589,Unnamed: 1813,17.0
1590,Unnamed: 1814,1.0
1591,Unnamed: 1815,1.0
1592,Unnamed: 1816,2.0
1593,Unnamed: 1817,1.0
1594,Unnamed: 1818,7.0
1595,Unnamed: 1819,2.0
1596,Unnamed: 1820,3.0
1597,Unnamed: 1821,18.0
1598,Unnamed: 1822,3.0
1599,Unnamed: 1823,17.0
1600,Unnamed: 1824,6.0
1601,Unnamed: 1825,1.0
1602,Unnamed: 1826,1.0
1603,Unnamed: 1827,18.0
1604,Unnamed: 1828,2.0
1605,Unnamed: 1829,5.0
1606,Unnamed: 1830,11.0
1607,Unnamed: 1831,1.0
1608,Unnamed: 1832,5.0
1609,Unnamed: 1833,8.0
1610,Unnamed: 1834,10.0
1611,Unnamed: 1835,11.0
1612,Unnamed: 1836,18.0
1613,Unnamed: 1837,3.0
1614,Unnamed: 1838,6.0
1615,Unnamed: 1839,1.0
1616,Unnamed: 1840,19.0
1617,Unnamed: 1841,18.0
1618,Unnamed: 1842,18.0
1619,Unnamed: 1843,3.0
1620,Unnamed: 1844,5.0
1621,Unnamed: 1845,13.0
1622,Unnamed: 1846,1.0
1623,Unnamed: 1847,2.0
1624,Unnamed: 1848,1.0
1625,Unnamed: 1849,44.0
1626,Unnamed: 1850,6.0
1627,Unnamed: 1851,6.0
1628,Unnamed: 1852,3.0
1629,Unnamed: 1853,9.0
1630,Unnamed: 1854,2.0
1631,Unnamed: 1856,2.0
1632,Unnamed: 1857,10.0
1633,Unnamed: 1858,9.0
1634,Unnamed: 1859,16.0
1635,Unnamed: 1860,6.0
1636,Unnamed: 1861,12.0
1637,Unnamed: 1862,31.0
1638,Unnamed: 1863,11.0
1639,Unnamed: 1865,2.0
1640,Unnamed: 1867,11.0
1641,Unnamed: 1868,6.0
1642,Unnamed: 1869,7.0
1643,Unnamed: 1870,7.0
1644,Unnamed: 1871,7.0
1645,Unnamed: 1872,4.0
1646,Unnamed: 1873,7.0
1647,Unnamed: 1875,5.0
1648,Unnamed: 1876,9.0
1649,Unnamed: 1877,13.0
1650,Unnamed: 1878,12.0
1651,Unnamed: 1879,27.0
1652,Unnamed: 1881,24.0
1653,Unnamed: 1882,2.0
1654,Unnamed: 1883,9.0
1655,Unnamed: 1884,2.0
1656,Unnamed: 1885,8.0
1657,Unnamed: 1886,9.0
1658,Unnamed: 1887,1.0
1659,Unnamed: 1888,10.0
1660,Unnamed: 1889,17.0
1661,Unnamed: 1890,2.0
1662,Unnamed: 1891,4.0
1663,Unnamed: 1892,21.0
1664,Unnamed: 1893,7.0
1665,Unnamed: 1894,13.0
1666,Unnamed: 1895,16.0
1667,Unnamed: 1896,6.0
1668,Unnamed: 1897,7.0
1669,Unnamed: 1898,19.0
1670,Unnamed: 1900,12.0
1671,Unnamed: 1901,1.0
1672,Unnamed: 1902,1.0
1673,Unnamed: 1903,1.0
1674,Unnamed: 1904,1.0
1675,Unnamed: 1905,1.0
1676,Unnamed: 1906,4.0
1677,Unnamed: 1907,1.0
1678,Unnamed: 1908,5.0
1679,Unnamed: 1909,15.0
1680,Unnamed: 1910,1.0
1681,Unnamed: 1911,2.0
1682,Unnamed: 1912,2.0
1683,Unnamed: 1913,15.0
1684,Unnamed: 1914,12.0
1685,Unnamed: 1915,58.0
1686,Unnamed: 1916,13.0
1687,Unnamed: 1917,6.0
1688,Unnamed: 1918,24.0
1689,Unnamed: 1919,1.0
1690,Unnamed: 1920,8.0
1691,Unnamed: 1921,17.0
1692,Unnamed: 1922,1.0
1693,Unnamed: 1923,6.0
1694,Unnamed: 1924,15.0
1695,Unnamed: 1925,3.0
1696,Unnamed: 1926,4.0
1697,Unnamed: 1927,15.0
1698,Unnamed: 1928,11.0
1699,Unnamed: 1930,1.0
1700,Unnamed: 1931,4.0
1701,Unnamed: 1932,1.0
1702,Unnamed: 1933,1.0
1703,Unnamed: 1935,15.0
1704,Unnamed: 1936,5.0
1705,Unnamed: 1937,48.0
1706,Unnamed: 1938,5.0
1707,Unnamed: 1939,1.0
1708,Unnamed: 1940,12.0
1709,Unnamed: 1941,1.0
1710,Unnamed: 1942,2.0
1711,Unnamed: 1943,3.0
1712,Unnamed: 1944,3.0
1713,Unnamed: 1945,1.0
1714,Unnamed: 1946,1.0
1715,Unnamed: 1947,7.0
1716,Unnamed: 1948,2.0
1717,Unnamed: 1949,5.0
1718,Unnamed: 1950,5.0
1719,Unnamed: 1951,6.0
1720,Unnamed: 1952,13.0
1721,Unnamed: 1953,2.0
1722,Unnamed: 1954,13.0
1723,Unnamed: 1955,14.0
1724,Unnamed: 1956,33.0
1725,Unnamed: 1957,1.0
1726,Unnamed: 1958,30.0
1727,Unnamed: 1959,1.0
1728,Unnamed: 1961,8.0
1729,Unnamed: 1963,5.0
1730,Unnamed: 1964,6.0
1731,Unnamed: 1965,7.0
1732,Unnamed: 1966,1.0
1733,Unnamed: 1967,1.0
1734,Unnamed: 1969,3.0
1735,Unnamed: 1970,1.0
1736,Unnamed: 1971,11.0
1737,Unnamed: 1972,6.0
1738,Unnamed: 1973,1.0
1739,Unnamed: 1974,28.0
1740,Unnamed: 1975,3.0
1741,Unnamed: 1976,7.0
1742,Unnamed: 1977,22.0
1743,Unnamed: 1978,13.0
1744,Unnamed: 1979,18.0
1745,Unnamed: 1980,4.0
1746,Unnamed: 1981,10.0
1747,Unnamed: 1983,7.0
1748,Unnamed: 1984,13.0
1749,Unnamed: 1985,7.0
1750,Unnamed: 1986,11.0
1751,Unnamed: 1987,1.0
1752,Unnamed: 1988,6.0
1753,Unnamed: 1989,3.0
1754,Unnamed: 1990,1.0
